kawasan,negeri,kodparlimen,namaparlimen,SPR_order,calon,parti,parti2,verified_handle,id,posts,followers,following,name,pronoun,bio,link,202111_post_count,202112_post_count,202201_post_count,202202_post_count,202203_post_count,202204_post_count,202205_post_count,202206_post_count,202207_post_count,202208_post_count,202209_post_count,202210_post_count,202211_post_count,L12M_active_min_0,L12M_active_min_1,L12M_active_min_5,L12M_active_min_10,L12M_active_min_15,L12M_active_min_20,L12M_active_min_25,L12M_active_min_30,L12M_active_min_35,L12M_active_min_40,L12M_active_min_45,L12M_active_min_50,L12M_active_min_55,L12M_active_min_60,L12M_active_min_65,L12M_active_min_70,L12M_active_min_75,L12M_active_min_80,L12M_active_min_85,L12M_active_min_90,L12M_active_min_95,L12M_active_min_100,min_monthly_posts,consistency_grade,common_word_top5,hashtag_top3,mentions_top3,location_top3
SEMENANJUNG,PERAK,P.056,LARUT,3,SHAFIQ FHADLY MAHMUD,BARISAN NASIONAL (BN),BN,shafiqfhadly,286077343.0,1255.0,10363.0,429.0,Ts. Shafiq Fhadly | SF,,Calon BN P056 Parlimen Larut | Lead Petroleum Engineer | Ketua Koordinator Komunikasi BN | Ketua Penerangan Pemuda Larut | PhD candidate,http://www.facebook.com/shafiqfhadly,22.0,10.0,31.0,20.0,26.0,72.0,23.0,3.0,15.0,34.0,25.0,17.0,79.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,C,"siapa, pertandingan, laporan, sini, cuba","#fyp x25, #barisannasional x20, #umno x18","@najib_razak x3, @bncommsofficial x2","Vienna - Austria x2, Plitvice Lakes Croatia x2, Prague, Czech Republic x2"
SEMENANJUNG,PERAK,P.056,LARUT,4,DATO SERI HAMZAH ZAINUDIN,PERIKATAN NASIONAL (PN),PN,hamzahzainudin_,3136420100.0,832.0,9491.0,85.0,Hamzah Zainudin,,Menteri Dalam Negeri • Ahli Parlimen Larut (P056) • Setiausaha Agung BERSATU • Setiausaha Agung Perikatan Nasional,,54.0,63.0,21.0,17.0,14.0,21.0,43.0,47.0,33.0,0.0,11.0,43.0,33.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,D,"anugerah, bawah, talian, dipengerusikan, sukarela","#PRNMelaka2021 x6, #orangkita x5, #OPBANTU x3","@kementeriandalamnegeri x43, @pdrmsia_official x28, @perikatann x5","Putrajaya, Wilayah Persekutuan, Malaysia x123, Kuala Lumpur, Malaysia x64, Dewan Rakyat, Parlimen Malaysia x13"
SEMENANJUNG,PERAK,P.057,PARIT BUNTAR,1,DATUK SERI DR MUJAHID YUSOF RAWA,PAKATAN HARAPAN (PH),PH,mujahidrawa,514550510.0,1627.0,21335.0,1408.0,Mujahid Yusof Rawa,,Datuk Seri Dr Mujahid Yusof • MP for Parit Buntar • VP for Parti Amanah Negara,http://facebook.com/drmujahidyusofrawa,12.0,9.0,3.0,2.0,4.0,17.0,9.0,12.0,9.0,4.0,5.0,9.0,2.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,C,"el, mereka, paksa, susur, posisi",,"@jomchannelofficial x4, @ilhambooks x2","Taman Kerian Permai Parit Buntar x27, Kuala Lumpur, Malaysia x20, Dewan Rakyat, Parlimen Malaysia x12"
SEMENANJUNG,PERAK,P.057,PARIT BUNTAR,2,CIKGU IMRAN,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.057,PARIT BUNTAR,3,HJ ROHIJAS,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.057,PARIT BUNTAR,4,USTAZ MISBAH,PERIKATAN NASIONAL (PN),PN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.058,BAGAN SERAI,1,DATUK USTAZ IDRIS,PERIKATAN NASIONAL (PN),PN,ustaz.idrisahmad,8511165915.0,4572.0,35981.0,567.0,Idris Ahmad,,🔰 Naib Presiden PAS 👔 Menteri di Jabatan Perdana Menteri (Hal Ehwal Agama) 🏛️ Ahli Dewan Negara,,111.0,164.0,128.0,112.0,125.0,129.0,119.0,135.0,120.0,155.0,151.0,155.0,84.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,A++,"menyantuni, pengajian, tilawah, bahagian, bumi","#PasukanMenteriAgama x347, #menteriagama x130, #KeluargaMalaysia x117","@myjakim x64, @jawi_kl x18, @tvalhijrah114 x18",Hospital Putrajaya x1
SEMENANJUNG,PERAK,P.058,BAGAN SERAI,2,HAJI AHMAD LUQMAN,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.058,BAGAN SERAI,3,HAJI ZUL HELMI GHAZALI,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.058,BAGAN SERAI,4,SITI AISHAH BINTI SHAIK ISMAIL,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.059,BUKIT GANTANG,1,DATO' SYED ABU HUSSIN,PERIKATAN NASIONAL (PN),PN,datosyedabuhussin,32914618985.0,145.0,571.0,41.0,Dato Syed Abu Hussin,,Ahli Parlimen P059 - Bukit Gantang,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,20.0,7.0,35.0,26.0,23.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,D,"ngah, berkurangan, bumbung, adanya, kenduri","#Khidmat x15, #KhidmatDatoSyed x10, #KhidmatP059 x8",,
SEMENANJUNG,PERAK,P.059,BUKIT GANTANG,2,MOHD SHUKRI,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.059,BUKIT GANTANG,3,DR FAKHRULDIN MOHD HASHIM,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.059,BUKIT GANTANG,4,MOHAMMAD SOLLEHIN,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.060,TAIPING,1,NEOW CHOO SEONG,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.060,TAIPING,2,MOHGANAN A/L P MANIKAM,BEBAS (GAJAH),GAJAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.060,TAIPING,3,WONG KAH WOH,PAKATAN HARAPAN (PH),PH,kahwoh.wong,5944627659.0,21.0,1018.0,45.0,Wong Kah Woh,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,1.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,D,"layanan, layan, layangsaya, layakkah, laya",,,怡保 Ipoh x1
SEMENANJUNG,PERAK,P.060,TAIPING,4,CIKGU SEE TEAN SENG,PERIKATAN NASIONAL (PN),PN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.060,TAIPING,5,TS.DR.RAMA,BEBAS (ARNAB),ARNAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.060,TAIPING,6,LEOW THYE YIH,BEBAS (CERMIN MATA),CERMIN MATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.061,PADANG RENGAS,1,KAPTEN AZAHARI,PERIKATAN NASIONAL (PN),PN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.061,PADANG RENGAS,2,MOHD ARRIF BIN ABDUL MAJID,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.061,PADANG RENGAS,3,KAMIL MUNIM,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.062,SUNGAI SIPUT,1,INDRANI,BEBAS (KUNCI),KUNCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.062,SUNGAI SIPUT,2,HAJI BAHA,BEBAS (BUKU),BUKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.062,SUNGAI SIPUT,3,TAN SRI SA. VIGNESWARAN (TSV),BARISAN NASIONAL (BN),BN,tsvigneswaransa,26419061382.0,678.0,7101.0,63.0,Tan Sri Vigneswaran Sanasee,,• Prime Minister’s Special Envoy to India & South Asia • President of Malaysian Indian Congress  • Former President of the Malaysian Senate  🇲🇾,,11.0,20.0,24.0,14.0,14.0,28.0,17.0,19.0,18.0,39.0,15.0,31.0,27.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.0,B,"pelancaran, turut, not, usaha, haji","#TSV x224, #PresidenMIC x98, #MICPresident x70",,"Sg Siput (U) Perak x8, Pusat Konvensyen Sungai Siput, Taman Tun Sambathan, Sg Siput, Perak x3, Sungai Siput x2"
SEMENANJUNG,PERAK,P.062,SUNGAI SIPUT,4,S. KESAVAN,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.062,SUNGAI SIPUT,5,AHMAD FAUZI BIN MOHD JAAFAR,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.062,SUNGAI SIPUT,6,RAJAH A/L NARASAIM,BEBAS (KUDA),KUDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.062,SUNGAI SIPUT,7,DATO SRI IRUDIANATHAN,PERIKATAN NASIONAL (PN),PN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.063,TAMBUN,1,ANWAR IBRAHIM,PAKATAN HARAPAN (PH),PH,anwaribrahim_my,317281324.0,3633.0,416323.0,11.0,Anwar Ibrahim,,"Proud husband of @drwanazizah.  Papa of six, PapaTok to eleven Presiden KEADILAN.  Ketua Pembangkang. Ahli Parlimen Port Dickson.",https://linktr.ee/anwaribrahimofficial,61.0,79.0,55.0,54.0,88.0,55.0,59.0,49.0,46.0,60.0,87.0,108.0,123.0,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,45.0,A,"sempat, sara, solat, demokratik, buku","#DewanRakyat x63, #Parlimen x62, #Harapan x40","@anwaribrahim_my x3, @drwanazizah x2, @fiqir_my x2","tambun,perak x5, Chemor, Perak x3, Pesta Buku Antarabangsa (PWTC) x1"
SEMENANJUNG,PERAK,P.063,TAMBUN,2,AMINUDDIN HANAFIAH,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.063,TAMBUN,3,ABDUL RAHIM TAHIR,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.063,TAMBUN,4,AHMAD FAIZAL AZUMU @ PEJA,PERIKATAN NASIONAL (PN),PN,faizalazumu,7767362332.0,1325.0,31819.0,136.0,Faizal Azumu,,Faizal Azumu Official IG,,8.0,12.0,7.0,2.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,D,"fun, azam, make, kategori, sayap",,,
SEMENANJUNG,PERAK,P.064,IPOH TIMOR,1,NOR AFZAINIZAM BIN SALLEH,PERIKATAN NASIONAL (PN),PN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.064,IPOH TIMOR,2,NG KAI CHEONG,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.064,IPOH TIMOR,3,HOWARD LEE CHUAN HOW,PAKATAN HARAPAN (PH),PH,howardlee.my,2075823454.0,717.0,10905.0,2044.0,Howard Lee Chuan How,,"Leftist, chef & a general busy body. Food, politics & nationbuilding are good conversation starters. ADUN in Perak. DAP Malaysia CEC Member.",https://linktr.ee/howardlee.my,10.0,21.0,12.0,3.0,8.0,11.0,9.0,1.0,9.0,3.0,5.0,10.0,9.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,C,"galian, forces, membantu, pelancong, darul","#PasirPinji x27, #PakatanHarapan x27, #KualaLumpur x26",,"Alila Bangsar x1, Dewan Seri Utama Sk Taman Tampoi Utama x1"
SEMENANJUNG,PERAK,P.065,IPOH BARAT,1,AH NAN,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.065,IPOH BARAT,2,M. KULA,PAKATAN HARAPAN (PH),PH,mkulasegaran,2180571704.0,815.0,2930.0,96.0,M.Kula,,Ahli Parlimen Ipoh Barat Naib Pengerusi Kebangsaan DAP Mantan Menteri Sumber Manusia,https://www.facebook.com/KulaSegaran065/,28.0,15.0,14.0,36.0,31.0,26.0,34.0,26.0,22.0,21.0,13.0,15.0,29.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.0,B,"jikalau, berkata, interest, kumpulan, menghadiri","#Kulasegaran x118, #ipohbarat x108, #ipoh x102","@dapmalaysia x110, @dapsymalaysia x81, @ipohbaratactionteam x29","Ipoh, Perak x120, Buntong Perak x6, Bercham, Ipoh x3"
SEMENANJUNG,PERAK,P.065,IPOH BARAT,3,CHEK KWONG WENG,PERIKATAN NASIONAL (PN),PN,k.w.chek,3121076641.0,128.0,556.0,858.0,Chek Kong Weng,,,,6.0,2.0,2.0,3.0,4.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,D,"lawandirisendiri, lawandampaimenang, lawan, lawak, lawa",,,"Ipoh, Perak x1"
SEMENANJUNG,PERAK,P.065,IPOH BARAT,4,TAN SRI M KAYVEAS,BEBAS (JAM),JAM,mkayveas,220865933.0,939.0,11634.0,1043.0,TAN SRI MKAYVEAS,,President myPPP  #UncleBond PEACE ☆ PROGRESS ☆ PROSPERITY   Twitter @m_kayveas TikTok @tansrimkayveas FB Page @ts.kayveas FB Profile TanSri MKayveas,http://www.kayveas.com/,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,D,"lawar, lawanya, lawantetaplawan, lawansampaimenang, lawansampaimenan",,,
SEMENANJUNG,PERAK,P.066,BATU GAJAH,1,TEOH CHIN CHONG,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.066,BATU GAJAH,2,V. SIVAKUMAR,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.066,BATU GAJAH,3,WOO CHEONG YUEN,PERIKATAN NASIONAL (PN),PN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.067,KUALA KANGSAR,1,ISKANDAR DZULKARNAIN,PERIKATAN NASIONAL (PN),PN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.067,KUALA KANGSAR,2,MASLIN SHAM BIN RAZMAN,BARISAN NASIONAL (BN),BN,maslinsham,304480262.0,42.0,1480.0,73.0,Maslin Sham B. Razman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,D,,,,
SEMENANJUNG,PERAK,P.067,KUALA KANGSAR,3,DR YUSMALIA BT MOHAMAD YUSOF,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.067,KUALA KANGSAR,4,DR. AHMAD TERMIZI RAMLI,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.068,BERUAS,1,DATO' NGEH KOO HAM,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.068,BERUAS,2,Ir. ONG KEAN SING,PERIKATAN NASIONAL (PN),PN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.068,BERUAS,3,DING SIEW CHEE,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.069,PARIT,1,USTAZ ISMI,PERIKATAN NASIONAL (PN),PN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.069,PARIT,2,NURTHAQAFFAH NORDIN,PAKATAN HARAPAN (PH),PH,appanordin,3447607600.0,812.0,2224.0,3685.0,Nurthaqaffah Nordin,,Ketua Wanita Muda AMANAH Nasional 🇲🇾 Tim. Ketua Angkatan Muda HARAPAN 🇲🇾 Mommy to @mikael__cemboy,,7.0,6.0,4.0,4.0,2.0,2.0,19.0,9.0,27.0,31.0,29.0,22.0,27.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,C,"young, berbahagia, cm, membahas, dirimu","#AmanahProgresifPeduli x6, #PakatanHarapan x5, #TURUN5 x3",,"Kuala Lumpur, Malaysia x8, Taman Sri Nanding, Hulu Langat, Selangor. x1, Bentong x1"
SEMENANJUNG,PERAK,P.069,PARIT,3,DATO' NIZAR,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.069,PARIT,4,DR. FAIZOL FADZLI,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.070,KAMPAR,1,LEE CHEE LEONG,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.070,KAMPAR,2,JANICE WONG,PERIKATAN NASIONAL (PN),PN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.070,KAMPAR,3,CHONG ZHEMIN,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.070,KAMPAR,4,LEONG CHEOK LUNG,PARTI WARISAN SABAH (WARISAN),WARISAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.071,GOPENG,1,MUHAMMAD FARHAN BIN ABDUL RAHIM,PERIKATAN NASIONAL (PN),PN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.071,GOPENG,2,CALLY TING,BARISAN NASIONAL (BN),BN,callyting,6954603968.0,47.0,1017.0,7.0,Cally Ting,,Founder of #CallyforCommunity and #CallyforEducation in Perak,http://www.callyting.com/,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,7.0,1.0,1.0,1.0,2.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,D,"larva, ﻮﻥ, larut, lani, langur",,,"Taman Jepun, Ipoh x1, Gerai Mee Kari Ami, Kampung Jahang, Gopeng, Perak x1, Kedai Kopi Gemuk, Kopisan x1"
SEMENANJUNG,PERAK,P.071,GOPENG,3,TAN KAR HING,PAKATAN HARAPAN (PH),PH,karhing4simpangpulai,37338349365.0,153.0,506.0,30.0,Tan Kar Hing,,ADUN Simpang Pulai Naib Pengerusi Parti Keadilan Rakyat Perak 新邦波赖州议员 霹雳州公正党副主席,https://www.facebook.com/tankarhingBM,6.0,9.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,D,"berseorangan, lain, manakala, pinang, bungkusan",#PRNMelaka x2,,
SEMENANJUNG,PERAK,P.071,GOPENG,4,BALACHANDRAN A/L GOPAL,PARTI WARISAN SABAH (WARISAN),WARISAN,balachandran.gopal,10720116550.0,114.0,151.0,113.0,Balachandran Gopal,,PODIATRIST Diabetic and biomechanics consultant,,1.0,9.0,14.0,10.0,7.0,5.0,3.0,5.0,12.0,12.0,3.0,6.0,3.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,C,"chili, parliment, magsa, penang, ada",,,
SEMENANJUNG,PERAK,P.072,TAPAH,1,SARASWATHY KANDASAMI,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.072,TAPAH,2,DATUK HAJI MUHAMMAD YADZAN BIN HAJI MOHAMMAD,PERIKATAN NASIONAL (PN),PN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.072,TAPAH,3,MOHAMED AKBAR B. YASIN,PARTI WARISAN SABAH (WARISAN),WARISAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.072,TAPAH,4,DATUK SERI M. SARAVANAN,BARISAN NASIONAL (BN),BN,datuk_sara,7602144086.0,1897.0,18964.0,31.0,Datuk Seri M.Saravanan,,"Ahli Parlimen Tapah, Perak, Malaysia",,47.0,58.0,35.0,51.0,61.0,50.0,54.0,84.0,73.0,82.0,36.0,67.0,70.0,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,35.0,A,"tinggi, வரவ, berkenaan, pengambilan, petang","#DSMS x36, #KeluargaMalaysia x6, #HRDCorp x2",@Agro x2,"Tapah x48, Kuala Lumpur, Malaysia x27, Coimbatore, Tamil Nadu x6"
SEMENANJUNG,PERAK,P.072,TAPAH,5,M. KATHIRAVAN,BEBAS (KUNCI),KUNCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.072,TAPAH,6,MIOR HAIDIR,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.073,PASIR SALAK,1,ZAIROL HIZAM BIN ZAKARIA,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.073,PASIR SALAK,2,USTAZ NIK OMAR,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.073,PASIR SALAK,3,USTAZ JAMALUDIN BIN YAHYA,PERIKATAN NASIONAL (PN),PN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.073,PASIR SALAK,4,KHAIRUL AZWAN HARUN,BARISAN NASIONAL (BN),BN,azwanbro,290594839.0,1077.0,11412.0,334.0,Khairul Azwan Harun,,Calon BN P.073 Parlimen Pasir Salak / BN Parliamentary Candidate For P.073 Pasir Salak,,4.0,3.0,6.0,3.0,4.0,2.0,7.0,4.0,2.0,2.0,3.0,1.0,4.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,C,"lara, larang, laporannya, laporanperuntukan, langgar",,,
SEMENANJUNG,PERAK,P.074,LUMUT,1,DR ZAMBRY ABD KADIR,BARISAN NASIONAL (BN),BN,zambryabdkadir,542448940.0,3301.0,43523.0,42.0,Zambry Abd Kadir,,ADUN Pangkor Barisan Nasional Secretary-General Chairman of MAHB 🇲🇾,,12.0,29.0,24.0,7.0,18.0,44.0,31.0,35.0,28.0,42.0,36.0,53.0,26.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,B,"kuih, tetapi, taman, memang, sempat",#myairportcares x2,,"Sri Manjung Perak x39, Lumut x29, Kuala Lumpur, Malaysia x27"
SEMENANJUNG,PERAK,P.074,LUMUT,2,DR HATTA RAMLI,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.074,LUMUT,3,KOMANDER (B) NORDIN,PERIKATAN NASIONAL (PN),PN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,PERAK,P.074,LUMUT,4,KOMANDER ISNIN,PARTI WARISAN SABAH (WARISAN),WARISAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
